Ex_mean Ex_std Ey_mean Ey_std lossx_mean lossx_std lossy_mean lossy_std
3.06591764 0.03593442 3.24189018 0.02944021 0.04414758 0.00021352 0.04544324 0.00020526
3.10592095 0.02430901 3.28257769 0.03608238 0.04449891 0.00029555 0.04190693 0.00027851
3.20207847 0.02368360 3.21989630 0.03242993 0.04401299 0.00028433 0.04374448 0.00023089
3.22522648 0.03817917 3.22352829 0.03699493 0.04201301 0.00027974 0.04089930 0.00025155
3.18425549 0.03639577 3.17127006 0.03890504 0.04290961 0.00023575 0.04157593 0.00023062
3.13740674 0.02958272 3.20059350 0.02536503 0.04468147 0.00028859 0.04107684 0.00023103
3.17314726 0.03407950 3.17447920 0.03977283 0.04296314 0.00025027 0.04172068 0.00026570
3.18244783 0.03344971 3.13752462 0.02904222 0.04516434 0.00022034 0.04265858 0.00029855
3.18748724 0.03683436 3.21657334 0.03185759 0.04186860 0.00031679 0.04231974 0.00028568
3.12837091 0.03526443 3.18231658 0.04273250 0.04472859 0.00033543 0.04184734 0.00021053
3.16128687 0.03654338 3.13659842 0.02891485 0.04384646 0.00037188 0.03938882 0.00021923
3.13314401 0.03678550 3.10105919 0.04262672 0.04302927 0.00025444 0.04391945 0.00020374
3.20236014 0.03752128 3.15364525 0.03541973 0.04305952 0.00016301 0.04293848 0.00030485
3.25701102 0.03714989 3.25286558 0.04203979 0.04763772 0.00028635 0.04399698 0.00027506
3.21654062 0.03315210 3.18537218 0.03534541 0.04255416 0.00026049 0.04282674 0.00020788
3.20777403 0.03269966 3.20666953 0.03727704 0.04199845 0.00031732 0.04197873 0.00026861
3.23213444 0.03524850 3.19295922 0.03934664 0.04152336 0.00022104 0.04259360 0.00027457
3.17369965 0.03749087 3.20258940 0.03685175 0.04367849 0.00019921 0.04268012 0.00019739
3.26737111 0.02707610 3.18370608 0.03300054 0.04476454 0.00023621 0.04390620 0.00029261
3.25838917 0.03207594 3.23162051 0.03546533 0.04242680 0.00022179 0.04168447 0.00028916
3.23364500 0.03327871 3.17784376 0.03933314 0.04486015 0.00029787 0.04343267 0.00029606
3.24916742 0.03251785 3.21905212 0.03510073 0.04188170 0.00026280 0.04492025 0.00027017
3.27488134 0.03863526 3.19670750 0.02695815 0.04495909 0.00035547 0.04298004 0.00024889
3.22885699 0.03409711 3.21508741 0.03771635 0.04338201 0.00027239 0.03846555 0.00028007
3.22639862 0.03305358 3.21912996 0.04349918 0.04686867 0.00031397 0.04269111 0.00021781
3.21503980 0.03018559 3.22218719 0.03298031 0.04594202 0.00024398 0.04283098 0.00027250
3.24896248 0.03375994 3.23422345 0.03136997 0.04262673 0.00023696 0.04378600 0.00032156
3.22409191 0.03126870 3.29188084 0.02912264 0.04274250 0.00020111 0.04332441 0.00026882
3.15601674 0.03441564 3.28781105 0.03677538 0.04309744 0.00026460 0.04039074 0.00036953
3.23192414 0.03689554 3.13901829 0.02621447 0.04314475 0.00030564 0.04282412 0.00025473
3.08102267 0.04124695 3.40527401 0.03245723 0.04356900 0.00026609 0.04302337 0.00027212
3.28350946 0.03715126 3.08129618 0.03128177 0.04243446 0.00028468 0.04678859 0.00024706
3.28166240 0.03656554 3.18984615 0.02506636 0.04123116 0.00029741 0.04269691 0.00022244
3.32566053 0.03503140 3.20873318 0.03423630 0.04089330 0.00015308 0.04405856 0.00035611
3.31482991 0.03164774 3.11621184 0.03485042 0.04332670 0.00032102 0.04335795 0.00034917
3.25748951 0.03330905 3.20514847 0.03922124 0.04618528 0.00026987 0.04789219 0.00035208
3.26294996 0.03891307 3.15658427 0.04117738 0.04480296 0.00031930 0.04338315 0.00020580
3.24756666 0.02510121 3.15091687 0.03829824 0.04455176 0.00031357 0.04243244 0.00028176
3.29474979 0.02615782 3.21850292 0.02911683 0.03999953 0.00023806 0.04254138 0.00020168
3.19539696 0.03260261 3.12943304 0.04119302 0.04443040 0.00030135 0.04192313 0.00023185
3.18726878 0.03214056 3.33400525 0.03425872 0.04340095 0.00032385 0.03925962 0.00027851
3.25727402 0.03555509 3.21761694 0.03879533 0.04465701 0.00020482 0.04172459 0.00022779
3.35114092 0.04114673 3.14620676 0.03248040 0.04315726 0.00029028 0.04543055 0.00025468
3.36305328 0.03126617 3.18972197 0.03415612 0.04262968 0.00021124 0.04411371 0.00030316
3.36282572 0.04087382 3.18488205 0.02698871 0.04298089 0.00031136 0.04068871 0.00024285
3.30594916 0.04045612 3.15694820 0.03688886 0.04500419 0.00029817 0.04276970 0.00028496
3.32670930 0.03694716 3.22329228 0.03316912 0.04220413 0.00025644 0.04350977 0.00028854
3.31214147 0.03243126 3.28317441 0.03075526 0.04349279 0.00023804 0.04273904 0.00024677
3.35012919 0.03353096 3.22902793 0.03909258 0.04635520 0.00031476 0.04256735 0.00030631
3.37150273 0.03344915 3.15240750 0.03489367 0.04096011 0.00026854 0.04355200 0.00028550
3.32494675 0.03986343 3.24488689 0.04294792 0.04295554 0.00025794 0.04318787 0.00023052
3.09466965 0.03078593 3.36414093 0.02757574 0.04768249 0.00022556 0.04056821 0.00030277
3.33029996 0.03830448 3.11104193 0.03871469 0.04112677 0.00028349 0.04623031 0.00032317
3.32346551 0.02682050 3.26143475 0.03456696 0.04394402 0.00032306 0.04233405 0.00020400
3.38791314 0.02502454 3.16660888 0.03683242 0.04146534 0.00028088 0.04655100 0.00027803
3.36717637 0.03160375 3.21933097 0.04074129 0.03935205 0.00028236 0.04548172 0.00020824
3.32455263 0.03268148 3.20994863 0.04402450 0.04231686 0.00023466 0.04376425 0.00025482
3.29237217 0.03019433 3.19975756 0.04508936 0.04481939 0.00031012 0.04428756 0.00027855
3.32446155 0.04102487 3.17715833 0.03496467 0.04316031 0.00035392 0.04458858 0.00034319
3.44621812 0.03406522 3.04727417 0.03439469 0.04327538 0.00021059 0.04621176 0.00034081
3.45067941 0.03421288 3.06802299 0.03764494 0.04124328 0.00024912 0.04743799 0.00027496
3.30452740 0.03169703 3.22320081 0.03403996 0.04547482 0.00020802 0.04176353 0.00029326
3.41075522 0.03710386 3.03439834 0.02878899 0.04077199 0.00031262 0.04757094 0.00027496
3.30338930 0.03903000 3.33207650 0.03400502 0.04490161 0.00025268 0.04019234 0.00014801
3.47798448 0.03761483 3.13836275 0.03523969 0.03905185 0.00014646 0.04373030 0.00028390
3.35590675 0.03547829 3.12908845 0.03848628 0.04088446 0.00026011 0.04409253 0.00026090
3.37832607 0.04165258 3.13710419 0.03930842 0.04183761 0.00032631 0.04561914 0.00026976
3.23852466 0.02993210 3.29999922 0.03465848 0.04468006 0.00022022 0.04226597 0.00024288
3.36995199 0.03887190 3.17164241 0.03651166 0.04195533 0.00022521 0.04481943 0.00030947
3.30282418 0.03336524 3.15157618 0.03333080 0.04215340 0.00030297 0.04093845 0.00020644
3.45789038 0.03604845 2.94927411 0.02813909 0.04240198 0.00026300 0.04618287 0.00029862
3.23256564 0.02851355 3.44365801 0.03235210 0.04385216 0.00029738 0.04330877 0.00023884
3.23923751 0.03359752 3.38126535 0.02919665 0.04187629 0.00025808 0.04132951 0.00019873
3.23797736 0.02932721 3.31661140 0.03190004 0.04335204 0.00035695 0.04134078 0.00025859
3.24972902 0.02842402 3.35506089 0.03865675 0.04437293 0.00023573 0.04450428 0.00027755
3.14260650 0.03433398 3.32609411 0.03158212 0.04609392 0.00027289 0.04206183 0.00022594
3.18776574 0.03058256 3.34582451 0.03734468 0.04385145 0.00025111 0.04131515 0.00025832
3.17529322 0.03374626 3.44027315 0.03110443 0.04553853 0.00031382 0.03880560 0.00025624
3.17810904 0.03835096 3.44247444 0.03502673 0.04466823 0.00016261 0.03616591 0.00016238
3.21570004 0.02926887 3.34199523 0.02902543 0.04541189 0.00034704 0.03918177 0.00028803
3.29865897 0.03027377 3.32997522 0.02575506 0.04226683 0.00026841 0.04438429 0.00026035
3.27691152 0.02994113 3.33693951 0.03779166 0.04511272 0.00015173 0.03938578 0.00022700
3.21754278 0.03573929 3.36905440 0.04282459 0.04210117 0.00024837 0.03879380 0.00023155
3.26180879 0.03051253 3.32090452 0.02934405 0.03828411 0.00027728 0.04243897 0.00032801
3.20315148 0.03378723 3.20700534 0.03190956 0.04487259 0.00032642 0.03979141 0.00027999
3.23998356 0.03698414 3.21638145 0.03400664 0.04534740 0.00025404 0.04483192 0.00030551
3.29687943 0.02717453 3.34622782 0.03757668 0.04571255 0.00030888 0.04104164 0.00028052
3.19658510 0.02556358 3.35714789 0.03046017 0.04570058 0.00025275 0.03881326 0.00033806
3.18997277 0.03175706 3.37890112 0.03461017 0.04345297 0.00026411 0.04464870 0.00024792
3.18956839 0.03811645 3.24834050 0.03836804 0.04277295 0.00020977 0.04160255 0.00026366
3.30872827 0.02995635 3.30029761 0.03404179 0.04206729 0.00031501 0.04339359 0.00021864
3.26812822 0.03376223 3.29484725 0.03499095 0.04283210 0.00023147 0.04244351 0.00021447
3.31240036 0.02837889 3.30697160 0.02723465 0.04308091 0.00030194 0.03891315 0.00024035
3.28567425 0.03038225 3.36518561 0.03489043 0.04553180 0.00032807 0.04375320 0.00028560
3.22915034 0.04324078 3.30234244 0.03610857 0.04307138 0.00025761 0.04329973 0.00022390
3.24686264 0.04397002 3.22870657 0.04038961 0.04173581 0.00031067 0.03835119 0.00023752
3.20492643 0.03230199 3.33480669 0.02237247 0.04365540 0.00034831 0.03869611 0.00025073
3.20470094 0.03440519 3.28686387 0.04139722 0.04215538 0.00026896 0.03983993 0.00020182
3.25434093 0.03406107 3.32781016 0.02850126 0.04329663 0.00032122 0.03997882 0.00033022
3.23716249 0.03763139 3.41718810 0.03522186 0.04474971 0.00021560 0.04204835 0.00021034
3.28538207 0.02734500 3.27357002 0.04135833 0.04172357 0.00019195 0.04223159 0.00026546
3.28961284 0.03927920 3.33136685 0.02854205 0.04030560 0.00025381 0.04467225 0.00029391
3.31571954 0.03241447 3.31605793 0.03678339 0.04252346 0.00032281 0.04237553 0.00023634
3.33701902 0.04121659 3.27666312 0.03911210 0.04101235 0.00023510 0.04240173 0.00019400
3.31162974 0.02943571 3.33687842 0.02875305 0.04725449 0.00018289 0.04075123 0.00023541
3.31323492 0.03562110 3.26144433 0.03177809 0.04233619 0.00021261 0.04629923 0.00025153
3.27503566 0.02935463 3.32801912 0.03119064 0.04445633 0.00026548 0.04110913 0.00020937
3.30699937 0.03559024 3.31100709 0.02623162 0.04539205 0.00020137 0.04036594 0.00023689
3.26706839 0.03081694 3.37285293 0.02941253 0.04465719 0.00023989 0.04352611 0.00029877
3.25734505 0.03367582 3.34974481 0.03408495 0.04321340 0.00026081 0.03874880 0.00026293
3.28446350 0.02457099 3.31003689 0.03733356 0.04195285 0.00028783 0.04200863 0.00029112
3.34510340 0.03709243 3.34575050 0.03601400 0.04097680 0.00022917 0.04256489 0.00028778
3.27427279 0.03051269 3.28778165 0.04029684 0.04712751 0.00021350 0.03876553 0.00028631
3.28511207 0.02951331 3.36263379 0.03281498 0.04343428 0.00028131 0.04341807 0.00028199
3.25614637 0.03990167 3.29141431 0.03640126 0.04262118 0.00023702 0.04169878 0.00024566
3.24309562 0.02929451 3.28949875 0.03466709 0.04314804 0.00024972 0.04304608 0.00023394
3.26552467 0.02531667 3.19164297 0.02763775 0.04147541 0.00028148 0.04214293 0.00028182
3.32790698 0.02817096 3.23686150 0.03617399 0.04040576 0.00031925 0.04502026 0.00027974
3.25952258 0.03891910 3.27262572 0.03880635 0.04042268 0.00022378 0.04436219 0.00029254
3.35673252 0.03474264 3.21077053 0.03286233 0.04142946 0.00029143 0.04274097 0.00018887
3.36163301 0.03373571 3.27554620 0.03409348 0.04094676 0.00021174 0.04492009 0.00027019
3.33486788 0.03549260 3.24339173 0.02826768 0.04529334 0.00029318 0.04251875 0.00028263
3.29427976 0.03461355 3.32297398 0.03120193 0.04204863 0.00028953 0.04224313 0.00027009
3.41512656 0.03223842 3.29015870 0.03246601 0.04234699 0.00022748 0.04421842 0.00027361
3.29876003 0.03258869 3.27679696 0.04152194 0.04049742 0.00027194 0.03944223 0.00032309
3.38829490 0.03294382 3.28884007 0.04125760 0.04289566 0.00024289 0.04111784 0.00036213
3.39269098 0.03287085 3.18857383 0.02814099 0.04165765 0.00026629 0.04234865 0.00027688
3.27393903 0.03782224 3.26950988 0.03427516 0.04399392 0.00027334 0.03959546 0.00029196
3.36222640 0.03954443 3.20897279 0.02676206 0.04363282 0.00031100 0.04426099 0.00025428
3.22762316 0.03527694 3.30635640 0.03689374 0.04384298 0.00035057 0.04105568 0.00020802
3.33803836 0.04083269 3.21621359 0.03236961 0.04215699 0.00028492 0.04089772 0.00031966
3.39800044 0.03933112 3.24105146 0.03702595 0.04270630 0.00026265 0.04345623 0.00027206
3.39219091 0.03249191 3.25509937 0.04113393 0.04223089 0.00023836 0.04507743 0.00025290
3.32875522 0.02653546 3.26137318 0.02924748 0.04127781 0.00026287 0.04228659 0.00024646
3.37702346 0.03398623 3.26497764 0.03631421 0.04188323 0.00023505 0.04087077 0.00022572
3.40032218 0.03204144 3.28823826 0.03935289 0.04225661 0.00025637 0.04289396 0.00023889
3.39039201 0.02973161 3.32192541 0.02849421 0.04384639 0.00024464 0.04234142 0.00023643
3.31449018 0.02888714 3.32841906 0.03589382 0.04289102 0.00016623 0.03930186 0.00025011
3.33508158 0.03542619 3.21634098 0.03393348 0.04278960 0.00030941 0.04286807 0.00028763
3.35666265 0.03281062 3.24150671 0.03469538 0.04138886 0.00026251 0.04078735 0.00025479
3.38855688 0.02963352 3.27800426 0.03578073 0.04382675 0.00027187 0.04299627 0.00031722
3.39283874 0.03117837 3.20143136 0.03838625 0.04028103 0.00023468 0.04140355 0.00026839
3.43521858 0.03459725 3.25523195 0.04262225 0.04573975 0.00035117 0.04332946 0.00032332
3.45268935 0.03232221 3.23864533 0.03499484 0.04023591 0.00024553 0.04275452 0.00028032
3.35990315 0.03375081 3.34693934 0.02820904 0.04552826 0.00028582 0.04098611 0.00024180
3.47347936 0.03851782 3.20552442 0.03031153 0.04127184 0.00025390 0.04618986 0.00031705
3.31191301 0.02968947 3.44146367 0.02835201 0.04058151 0.00022218 0.03862553 0.00021244
3.21370921 0.03095268 3.46481476 0.03355100 0.04485474 0.00023816 0.04175973 0.00029638
3.10837295 0.03393432 3.49631185 0.03862969 0.04665868 0.00022488 0.03762154 0.00020783
3.16257931 0.03442363 3.49838437 0.03428905 0.04660176 0.00031063 0.04073157 0.00027114
3.41175182 0.03040128 3.32056050 0.03054205 0.03949248 0.00025779 0.04408067 0.00020854
3.36484229 0.03613316 3.24609658 0.03507903 0.03984413 0.00023724 0.04332063 0.00018757
3.35736733 0.03500095 3.27608315 0.03593893 0.04369982 0.00020844 0.04037744 0.00026827
3.34849818 0.03419116 3.32705412 0.04047090 0.04097932 0.00026757 0.04487549 0.00030771
3.41576203 0.03607665 3.23079066 0.03105001 0.03935737 0.00024437 0.04403297 0.00033876
3.37669315 0.03165293 3.29643651 0.03052457 0.04090234 0.00029778 0.04013065 0.00023168
3.38873615 0.03517520 3.31557221 0.03679425 0.03907316 0.00019630 0.04479525 0.00025892
3.41807361 0.03645961 3.18266971 0.04566326 0.04156429 0.00024141 0.04436007 0.00029798
3.46115591 0.03759359 3.17768308 0.03616391 0.04343002 0.00033214 0.04316001 0.00031568
3.45813120 0.03547996 3.17062591 0.03217129 0.04169206 0.00021089 0.04128197 0.00031925
3.37848448 0.03967527 3.32998233 0.04132585 0.04304908 0.00028092 0.03946367 0.00019371
3.41260686 0.03341783 3.25921882 0.02940761 0.03958439 0.00028690 0.04261723 0.00023243
3.35821931 0.03687126 3.35913625 0.02786968 0.04419756 0.00027480 0.04243744 0.00023521
3.38252390 0.03448048 3.33719696 0.03963363 0.04221140 0.00024505 0.04179553 0.00028701
3.46875710 0.04063305 3.17224698 0.03648270 0.04167847 0.00028530 0.04395255 0.00025175
3.35605309 0.03568142 3.33356360 0.03565715 0.03999723 0.00021518 0.04092315 0.00022896
3.40212449 0.04056270 3.28699449 0.02802697 0.04031430 0.00027032 0.04403080 0.00023031
3.45212706 0.03283835 3.17493115 0.02701483 0.04371339 0.00030298 0.04137852 0.00024752
3.38339394 0.03009954 3.47597682 0.03861097 0.04033771 0.00019850 0.03944029 0.00021790
3.39681151 0.03354484 3.50106090 0.03496987 0.04289574 0.00024337 0.03830762 0.00027152
3.41960074 0.03509753 3.45254114 0.03811384 0.04366068 0.00029239 0.04331353 0.00023649
3.28913111 0.04260249 3.50823545 0.03486397 0.04097581 0.00023541 0.04154906 0.00028247
3.32758827 0.03448664 3.42898043 0.03222688 0.04097301 0.00026724 0.04227706 0.00035186
3.38086773 0.02308113 3.39505729 0.03303978 0.04237964 0.00030276 0.04321764 0.00035665
3.32561130 0.03137423 3.48303575 0.03555223 0.04218539 0.00027792 0.03956792 0.00025743
3.29576645 0.03477841 3.44762597 0.03277170 0.04394872 0.00027778 0.04238393 0.00022236
3.30155322 0.03076562 3.44804989 0.04313981 0.04493983 0.00026359 0.04193121 0.00029336
3.27364099 0.03689035 3.45034414 0.02615217 0.04285117 0.00029629 0.04025252 0.00024509
3.41286108 0.02439788 3.38729622 0.03297323 0.04395542 0.00024794 0.04443439 0.00026122
3.39291762 0.03693132 3.37512712 0.03501028 0.04300447 0.00026224 0.04167567 0.00019498
3.40652348 0.02650418 3.35290686 0.03679833 0.04083484 0.00021048 0.04170245 0.00020607
3.38336575 0.03222957 3.43655036 0.03425949 0.04164627 0.00023192 0.03791057 0.00018587
3.33399635 0.03157258 3.40435996 0.02913587 0.04463783 0.00026725 0.04103504 0.00021231
3.38304016 0.03465412 3.41581685 0.03778864 0.04319372 0.00035623 0.04062592 0.00031414
3.36573715 0.03479784 3.42868569 0.03055978 0.04156068 0.00029164 0.04509017 0.00029608
3.35096820 0.03357504 3.49844987 0.04253700 0.04717407 0.00030342 0.04135989 0.00029837
3.34359756 0.03265549 3.41122051 0.04006037 0.04270030 0.00025927 0.04342566 0.00021100
3.34875123 0.03082460 3.51664618 0.02924544 0.04176030 0.00033606 0.04203784 0.00023773
3.34661066 0.03684681 3.35908611 0.03509895 0.03922318 0.00031361 0.04280254 0.00022224
3.36895445 0.02522440 3.36656383 0.03532552 0.04063945 0.00028567 0.04318107 0.00024479
3.36919849 0.02906814 3.40857760 0.03680745 0.03988781 0.00029782 0.04329311 0.00027038
3.43514031 0.02862876 3.34142601 0.03384814 0.04067846 0.00023002 0.04314632 0.00032416
3.39487157 0.04100021 3.35970258 0.02951568 0.04001060 0.00030971 0.04156697 0.00025288
3.33354570 0.03198859 3.35151946 0.02424913 0.04217663 0.00028861 0.04237848 0.00028209
3.41302917 0.03964947 3.40319514 0.03603267 0.04232902 0.00027501 0.04209526 0.00024127
3.36941616 0.03862893 3.36886586 0.03596399 0.04451396 0.00012723 0.04226426 0.00030788
3.39067641 0.03542754 3.40597092 0.03430106 0.04309653 0.00024359 0.04367500 0.00020378
3.35905413 0.03192416 3.51398302 0.02527320 0.04131895 0.00020603 0.03956893 0.00020130
3.43823193 0.03877743 3.41157702 0.03189633 0.04058421 0.00020619 0.04016346 0.00018597
3.39495129 0.03362073 3.38778853 0.03320092 0.04499895 0.00027468 0.04490466 0.00031500
3.41971760 0.03639001 3.40689800 0.02708785 0.04252887 0.00026240 0.04274396 0.00027483
3.37925663 0.03945597 3.41119853 0.02351992 0.04580322 0.00022974 0.04264337 0.00030029
3.39197552 0.03590371 3.43891391 0.02882532 0.03708844 0.00022602 0.03925785 0.00021446
3.37815565 0.03503531 3.38382740 0.03234077 0.04566717 0.00023453 0.04284655 0.00025543
3.42820768 0.03185700 3.36498483 0.04501774 0.04287841 0.00031196 0.04252438 0.00018241
3.41240050 0.03662555 3.41910047 0.02646929 0.04265128 0.00019102 0.04105598 0.00030941
3.37153370 0.03407277 3.39248493 0.03287026 0.04000775 0.00019817 0.04125772 0.00021802
3.36308267 0.03085770 3.44041517 0.04104344 0.04029970 0.00023411 0.04118879 0.00023595
3.40716982 0.03243870 3.38485728 0.03446497 0.04518039 0.00016487 0.04147584 0.00026458
3.38729358 0.03428404 3.37231765 0.03208123 0.04060391 0.00025888 0.03825343 0.00024306
3.38301129 0.03728545 3.53111548 0.03241120 0.04191257 0.00022390 0.04009632 0.00027605
3.46747668 0.03086378 3.26728613 0.03384997 0.04087128 0.00035108 0.04252023 0.00035943
3.43940975 0.03285444 3.42201591 0.03830207 0.04499765 0.00035121 0.04000040 0.00028063
3.37185953 0.03575631 3.34798386 0.03259720 0.04127756 0.00025313 0.04204584 0.00023982
3.43785381 0.04518361 3.41160394 0.03771921 0.04103707 0.00027571 0.04154151 0.00026347
3.43883934 0.03105003 3.35443508 0.02965441 0.04100447 0.00024978 0.04014723 0.00018436
3.47887938 0.02407351 3.38831341 0.03172383 0.04185005 0.00023523 0.04518122 0.00023635
3.46267555 0.03533087 3.38950950 0.03663874 0.04201246 0.00020893 0.04582061 0.00025486
3.37567506 0.02797046 3.37124859 0.02918108 0.04238254 0.00021555 0.04173636 0.00027627
3.38375906 0.04508858 3.37951217 0.03856848 0.04248455 0.00025818 0.04208108 0.00026520
3.47389205 0.02630098 3.40562700 0.03047552 0.04180653 0.00022301 0.04275900 0.00033263
3.44476672 0.03564944 3.39522229 0.03514816 0.04171363 0.00020847 0.04044540 0.00026862
