vxy_mean vxy_std vyx_mean vyx_std e1max_mean e1max_std
0.36680000 0.02420000 0.32180000 0.03580000 3.83780000 0.00360000
0.36210000 0.02490000 0.30930000 0.03700000 2.74120000 0.00420000
0.35460000 0.02440000 0.29820000 0.04030000 3.32160000 0.00440000
0.35430000 0.02760000 0.29190000 0.03590000 2.54390000 0.00470000
0.36930000 0.02280000 0.28970000 0.03600000 2.64540000 0.00410000
0.36050000 0.02810000 0.27650000 0.03300000 2.64880000 0.00460000
0.37440000 0.02640000 0.27530000 0.03440000 2.67710000 0.00430000
0.37670000 0.02720000 0.26440000 0.03340000 2.80520000 0.00530000
0.35490000 0.02440000 0.28980000 0.03350000 2.65780000 0.00380000
0.34740000 0.02430000 0.31190000 0.03640000 3.65370000 0.00370000
0.35050000 0.02140000 0.29880000 0.04140000 3.09870000 0.00430000
0.36470000 0.02560000 0.29580000 0.03540000 2.68930000 0.00380000
0.36010000 0.02370000 0.31010000 0.03540000 3.22500000 0.00530000
0.35210000 0.02400000 0.27680000 0.03050000 2.61760000 0.00360000
0.35530000 0.02390000 0.27560000 0.03920000 3.61860000 0.00580000
0.38600000 0.02490000 0.30390000 0.03720000 4.06840000 0.00580000
0.38120000 0.02530000 0.25610000 0.03330000 2.56570000 0.00570000
0.35460000 0.02470000 0.27770000 0.03660000 2.65660000 0.00370000
0.35610000 0.02610000 0.28750000 0.03760000 2.56450000 0.00380000
0.35260000 0.02860000 0.29770000 0.03280000 3.01470000 0.00380000
0.35970000 0.02660000 0.29190000 0.03520000 2.52760000 0.00480000
0.37600000 0.02220000 0.29180000 0.03590000 2.70140000 0.00480000
0.35700000 0.02470000 0.29070000 0.03570000 2.74310000 0.00470000
0.36300000 0.02800000 0.28850000 0.03670000 2.81730000 0.00370000
0.36210000 0.02590000 0.25910000 0.03660000 2.56890000 0.00390000
0.34840000 0.02810000 0.25890000 0.03160000 2.10250000 0.00450000
0.36690000 0.02760000 0.27270000 0.03510000 2.47780000 0.00330000
0.35990000 0.02570000 0.26830000 0.03300000 2.19470000 0.00400000
0.38020000 0.02450000 0.28470000 0.03770000 3.05330000 0.00420000
0.35840000 0.02400000 0.32150000 0.03330000 3.25000000 0.00440000
0.33620000 0.02860000 0.28420000 0.03290000 4.02740000 0.00420000
0.34160000 0.02510000 0.29650000 0.03620000 3.15980000 0.00480000
0.36440000 0.02480000 0.26010000 0.03010000 2.57170000 0.00370000
0.42520000 0.02180000 0.47320000 0.03150000 3.90080000 0.00450000
0.40660000 0.02350000 0.46210000 0.03730000 3.95560000 0.00470000
0.40760000 0.02520000 0.44080000 0.03300000 4.95590000 0.00390000
0.40090000 0.02570000 0.44200000 0.03530000 4.97860000 0.00380000
0.35820000 0.02680000 0.43060000 0.02890000 4.50960000 0.00370000
0.35020000 0.02340000 0.41500000 0.03290000 5.31420000 0.00330000
0.32340000 0.02580000 0.39740000 0.03240000 5.07880000 0.00540000
0.33470000 0.02510000 0.41550000 0.03640000 6.21990000 0.00390000
0.38290000 0.02550000 0.43650000 0.03290000 4.09140000 0.00430000
0.31910000 0.02900000 0.40250000 0.02960000 5.91610000 0.00350000
0.40240000 0.02730000 0.40210000 0.03400000 3.76410000 0.00390000
0.40180000 0.02600000 0.41370000 0.03550000 3.68840000 0.00410000
0.42270000 0.02610000 0.41700000 0.03500000 3.44190000 0.00370000
0.40000000 0.02330000 0.41590000 0.03070000 3.81620000 0.00320000
0.41300000 0.02470000 0.40060000 0.03290000 3.75050000 0.00410000
0.38390000 0.02550000 0.38060000 0.03500000 4.02660000 0.00350000
0.37790000 0.02490000 0.40290000 0.03560000 4.40530000 0.00440000
0.31750000 0.02500000 0.38550000 0.03430000 5.54720000 0.00600000
0.32150000 0.02460000 0.36890000 0.03780000 5.11350000 0.00340000
0.32430000 0.02620000 0.36950000 0.03380000 5.66680000 0.00690000
0.40630000 0.02620000 0.36490000 0.03400000 3.28100000 0.00450000
0.42880000 0.02460000 0.38300000 0.03500000 2.82090000 0.00420000
0.41910000 0.02370000 0.39740000 0.03850000 3.55250000 0.00370000
0.37980000 0.02370000 0.37240000 0.03440000 3.73850000 0.00420000
0.38870000 0.02480000 0.37300000 0.03650000 3.53510000 0.00380000
0.39680000 0.02290000 0.38500000 0.03290000 3.99700000 0.00390000
0.42210000 0.02650000 0.40150000 0.03470000 4.82550000 0.00570000
0.38050000 0.02510000 0.37670000 0.03440000 4.45470000 0.00330000
0.37440000 0.02790000 0.41020000 0.03620000 5.35050000 0.00470000
0.36240000 0.02620000 0.38700000 0.03810000 5.17590000 0.00590000
0.39980000 0.02350000 0.35050000 0.03270000 2.85580000 0.00420000
0.41650000 0.02430000 0.37290000 0.03540000 2.65820000 0.00390000
0.38810000 0.02440000 0.37130000 0.03890000 3.97910000 0.00540000
0.41150000 0.02340000 0.35570000 0.03290000 2.99880000 0.00390000
0.38970000 0.02520000 0.36240000 0.03300000 3.60210000 0.00410000
0.37310000 0.02830000 0.34020000 0.03710000 3.55390000 0.00530000
0.36910000 0.02780000 0.37900000 0.03640000 4.76500000 0.00420000
0.39780000 0.02800000 0.40560000 0.03520000 4.29750000 0.00430000
0.37470000 0.02520000 0.36980000 0.03880000 5.66680000 0.00430000
0.37270000 0.02280000 0.39440000 0.03280000 5.40610000 0.00430000
0.39520000 0.02500000 0.32820000 0.03420000 3.16350000 0.00600000
0.39110000 0.02440000 0.31950000 0.03560000 2.98570000 0.00390000
0.40840000 0.02360000 0.33330000 0.03490000 3.06080000 0.00430000
0.40480000 0.02210000 0.33910000 0.03510000 3.46790000 0.00510000
0.37330000 0.02710000 0.35790000 0.03380000 3.27820000 0.00350000
0.36650000 0.02710000 0.34420000 0.03340000 4.16950000 0.00330000
0.37600000 0.02690000 0.37170000 0.03510000 4.57620000 0.00420000
0.34150000 0.02570000 0.35950000 0.03460000 6.03980000 0.00380000
0.35120000 0.02700000 0.35440000 0.03590000 3.89540000 0.00440000
0.35450000 0.02730000 0.33530000 0.03470000 5.95830000 0.00560000
0.39220000 0.02320000 0.33560000 0.03590000 2.74540000 0.00490000
0.37970000 0.02330000 0.31770000 0.03460000 2.67840000 0.00400000
0.35810000 0.02590000 0.33820000 0.03400000 3.54140000 0.00470000
0.38180000 0.02580000 0.31600000 0.03550000 3.90060000 0.00450000
0.38930000 0.02620000 0.29300000 0.03210000 3.86150000 0.00380000
0.35850000 0.02600000 0.33000000 0.03430000 3.64350000 0.00340000
0.34450000 0.02590000 0.32070000 0.03500000 4.43410000 0.00490000
0.34850000 0.02710000 0.34360000 0.03190000 5.33030000 0.00620000
0.35940000 0.02480000 0.34300000 0.03910000 3.92200000 0.00590000
0.36830000 0.02240000 0.33500000 0.03390000 4.12000000 0.00390000
0.38510000 0.02510000 0.29810000 0.03880000 2.97280000 0.00350000
0.38300000 0.02850000 0.30360000 0.03400000 3.00060000 0.00380000
0.38920000 0.02440000 0.29410000 0.03520000 2.97200000 0.00370000
0.36910000 0.02660000 0.29190000 0.03560000 4.48170000 0.00400000
0.38160000 0.02460000 0.29020000 0.03490000 2.97800000 0.00530000
0.37110000 0.02390000 0.33890000 0.03540000 3.25620000 0.00340000
0.36340000 0.03100000 0.31730000 0.03340000 3.53500000 0.00340000
0.35850000 0.02370000 0.33340000 0.03270000 5.06980000 0.00390000
0.36060000 0.02630000 0.31430000 0.03600000 3.14800000 0.00410000
0.35220000 0.02320000 0.31130000 0.03650000 4.23840000 0.00490000
0.37580000 0.02600000 0.26660000 0.03540000 2.61560000 0.00360000
0.36100000 0.02440000 0.28330000 0.03450000 3.85560000 0.00450000
0.36810000 0.02570000 0.27990000 0.03380000 2.75240000 0.00420000
0.35740000 0.02680000 0.29670000 0.03550000 2.62860000 0.00530000
0.36190000 0.02440000 0.27680000 0.03510000 3.30500000 0.00410000
0.36100000 0.02400000 0.29850000 0.03330000 2.63560000 0.00360000
0.36270000 0.02350000 0.31130000 0.03370000 3.46180000 0.00390000
0.35220000 0.02440000 0.26750000 0.03210000 3.23590000 0.00400000
0.35990000 0.02380000 0.27320000 0.03310000 4.28910000 0.00440000
0.36470000 0.02430000 0.29070000 0.03310000 3.06650000 0.00330000
0.35540000 0.02990000 0.26170000 0.03280000 2.60050000 0.00330000
0.34240000 0.02940000 0.28150000 0.03730000 2.98320000 0.00680000
0.34620000 0.02670000 0.28090000 0.03840000 3.01830000 0.00480000
0.33130000 0.02510000 0.25780000 0.03620000 2.65660000 0.00440000
0.34660000 0.02560000 0.29040000 0.03390000 3.23810000 0.00500000
0.35530000 0.02420000 0.28900000 0.03320000 3.04960000 0.00410000
0.34680000 0.02550000 0.31320000 0.03490000 2.82770000 0.00480000
0.34080000 0.02670000 0.28070000 0.03490000 2.55010000 0.00390000
0.34810000 0.02810000 0.27750000 0.03310000 3.33870000 0.00320000
0.34820000 0.03160000 0.25880000 0.03240000 2.79260000 0.00390000
0.36410000 0.02500000 0.26580000 0.03240000 2.69680000 0.00490000
0.34960000 0.02550000 0.26710000 0.03680000 2.70860000 0.00500000
0.34890000 0.02680000 0.29890000 0.03550000 2.68700000 0.00440000
0.35300000 0.02640000 0.30810000 0.03450000 2.97840000 0.00570000
0.33860000 0.02420000 0.28470000 0.03490000 2.91880000 0.00360000
0.35110000 0.02870000 0.26990000 0.03500000 2.74620000 0.00410000
0.34610000 0.02770000 0.29900000 0.03750000 3.50020000 0.00530000
0.32020000 0.02560000 0.30530000 0.03500000 2.67400000 0.00470000
0.36650000 0.02340000 0.26940000 0.03310000 2.46880000 0.00350000
0.34760000 0.02600000 0.27650000 0.03550000 2.83680000 0.00450000
0.38530000 0.02440000 0.44910000 0.03340000 4.10300000 0.00500000
0.37510000 0.02720000 0.46520000 0.04020000 4.11670000 0.00390000
0.38100000 0.02590000 0.46250000 0.03230000 3.79100000 0.00330000
0.31330000 0.02680000 0.40820000 0.03510000 5.11550000 0.00440000
0.39640000 0.02530000 0.43230000 0.03640000 4.43750000 0.00440000
0.35980000 0.02710000 0.43710000 0.03350000 4.80880000 0.00420000
0.37870000 0.02660000 0.42600000 0.03570000 5.52530000 0.00390000
0.34560000 0.02570000 0.39940000 0.03340000 5.81100000 0.00410000
0.33870000 0.02580000 0.40290000 0.03510000 5.50830000 0.00520000
0.30850000 0.02660000 0.39570000 0.03530000 5.52960000 0.00470000
0.46370000 0.02510000 0.42880000 0.03410000 3.13780000 0.00470000
0.41400000 0.02670000 0.40020000 0.03490000 3.68600000 0.00480000
0.40990000 0.02420000 0.41500000 0.03160000 4.30650000 0.00520000
0.39740000 0.02550000 0.40990000 0.03360000 4.03150000 0.00530000
0.35640000 0.02500000 0.41260000 0.03510000 4.81140000 0.00490000
0.41350000 0.02830000 0.42220000 0.03460000 4.34770000 0.00370000
0.34110000 0.02750000 0.37900000 0.03350000 5.77670000 0.00380000
0.30950000 0.02270000 0.40620000 0.03540000 5.70390000 0.00590000
0.37390000 0.02750000 0.40320000 0.03710000 4.75300000 0.00430000
0.34960000 0.02670000 0.39380000 0.03980000 4.61860000 0.00520000
0.41050000 0.02660000 0.40460000 0.03610000 4.33200000 0.00520000
0.43260000 0.02710000 0.38560000 0.03580000 3.62270000 0.00450000
0.39390000 0.02290000 0.37490000 0.03330000 4.29530000 0.00570000
0.38930000 0.02920000 0.40030000 0.03490000 3.69820000 0.00500000
0.37890000 0.02900000 0.39240000 0.03680000 4.79680000 0.00380000
0.38300000 0.02480000 0.38640000 0.03620000 4.33090000 0.00400000
0.35110000 0.02510000 0.37590000 0.03650000 4.62840000 0.00350000
0.40040000 0.02520000 0.37920000 0.03550000 4.60720000 0.00410000
0.35250000 0.02330000 0.37280000 0.03560000 5.74010000 0.00400000
0.36850000 0.02500000 0.38890000 0.03460000 4.18980000 0.00380000
0.40710000 0.02510000 0.34340000 0.03880000 2.71550000 0.00460000
0.39770000 0.03060000 0.34470000 0.03640000 3.15830000 0.00510000
0.42730000 0.02400000 0.36770000 0.03200000 3.37590000 0.00390000
0.37610000 0.02860000 0.37820000 0.03320000 4.24890000 0.00470000
0.39250000 0.02650000 0.38230000 0.03780000 4.01100000 0.00460000
0.39980000 0.02420000 0.36210000 0.03410000 3.45100000 0.00440000
0.36580000 0.02220000 0.37410000 0.03630000 5.17700000 0.00410000
0.35890000 0.02540000 0.40030000 0.03200000 4.78730000 0.00410000
0.38020000 0.02640000 0.38910000 0.03260000 4.68550000 0.00540000
0.37690000 0.02310000 0.39380000 0.03220000 4.59150000 0.00340000
0.34080000 0.02550000 0.34130000 0.03270000 4.10650000 0.00390000
0.37230000 0.02480000 0.34760000 0.03390000 4.30610000 0.00330000
0.40520000 0.02630000 0.34790000 0.03870000 3.28890000 0.00410000
0.39620000 0.02500000 0.32610000 0.03550000 4.11630000 0.00360000
0.38870000 0.02490000 0.35400000 0.03690000 3.42670000 0.00390000
0.36590000 0.02540000 0.35430000 0.03160000 4.30480000 0.00440000
0.35930000 0.02600000 0.35090000 0.03480000 4.65650000 0.00380000
0.36420000 0.02350000 0.36070000 0.03870000 4.69320000 0.00540000
0.37080000 0.02580000 0.35590000 0.03490000 4.82740000 0.00530000
0.38440000 0.02480000 0.35060000 0.03270000 3.97240000 0.00410000
0.39130000 0.02610000 0.32930000 0.03220000 2.85490000 0.00420000
0.36210000 0.02590000 0.32480000 0.03510000 3.75290000 0.00440000
0.38950000 0.02560000 0.32640000 0.03260000 3.02300000 0.00390000
0.36810000 0.02650000 0.30050000 0.03170000 3.59930000 0.00410000
0.39530000 0.02560000 0.31620000 0.03710000 3.76370000 0.00400000
0.38810000 0.02280000 0.36380000 0.03420000 3.21140000 0.00380000
0.35440000 0.02610000 0.34430000 0.03230000 4.17180000 0.00410000
0.38190000 0.02160000 0.33900000 0.03500000 3.54430000 0.00370000
0.35550000 0.02770000 0.31360000 0.03380000 3.76990000 0.00380000
0.40800000 0.02580000 0.32680000 0.03370000 3.24150000 0.00430000
0.36160000 0.02550000 0.30830000 0.03160000 3.40570000 0.00410000
0.37600000 0.02480000 0.27780000 0.03560000 3.94190000 0.00360000
0.36860000 0.02590000 0.29930000 0.03280000 3.51240000 0.00480000
0.35690000 0.02680000 0.28600000 0.03420000 3.19290000 0.00460000
0.36160000 0.02540000 0.29820000 0.03560000 3.41020000 0.00490000
0.36930000 0.02610000 0.30920000 0.03730000 3.57130000 0.00420000
0.36540000 0.02470000 0.34160000 0.03480000 3.60790000 0.00360000
0.35940000 0.02500000 0.30160000 0.03470000 3.16850000 0.00410000
0.37000000 0.02960000 0.31950000 0.03520000 2.83850000 0.00480000
0.36120000 0.02440000 0.35090000 0.03340000 3.02170000 0.00360000
0.36910000 0.02720000 0.27110000 0.03590000 3.26970000 0.00410000
0.35320000 0.02610000 0.26630000 0.03540000 2.74770000 0.00360000
0.35320000 0.02430000 0.29000000 0.03700000 3.33950000 0.00400000
0.35620000 0.02610000 0.26660000 0.03380000 3.39760000 0.00330000
0.35430000 0.02900000 0.28070000 0.03390000 2.66840000 0.00370000
0.34290000 0.02810000 0.29300000 0.03550000 2.91570000 0.00550000
0.33950000 0.02510000 0.27790000 0.03110000 4.04510000 0.00450000
0.36290000 0.02370000 0.31850000 0.03550000 2.69740000 0.00480000
0.36650000 0.02330000 0.28800000 0.03310000 3.87510000 0.00350000
0.34070000 0.02340000 0.31580000 0.03330000 2.94690000 0.00390000
0.34920000 0.02500000 0.26110000 0.03400000 2.65450000 0.00460000
0.34400000 0.02660000 0.27140000 0.03760000 2.77840000 0.00420000
0.36180000 0.02630000 0.25380000 0.03180000 2.72290000 0.00370000
0.35850000 0.02680000 0.26590000 0.03460000 2.72290000 0.00460000
0.34390000 0.02420000 0.27130000 0.03430000 2.73500000 0.00460000
0.35550000 0.02640000 0.27020000 0.03250000 2.88000000 0.00810000
0.35110000 0.02440000 0.31330000 0.03840000 3.10930000 0.00430000
0.33880000 0.02310000 0.32420000 0.03420000 3.11600000 0.00420000
0.34560000 0.02480000 0.25900000 0.03570000 2.62980000 0.00390000
0.33700000 0.02480000 0.26910000 0.03380000 3.83550000 0.00400000
0.34580000 0.02570000 0.26540000 0.03430000 2.90030000 0.00490000
0.35920000 0.02530000 0.26210000 0.03390000 2.57700000 0.00400000
0.35070000 0.02760000 0.26060000 0.03570000 3.79040000 0.00510000
0.35510000 0.02770000 0.26080000 0.03670000 2.50680000 0.00410000
0.36050000 0.02550000 0.27580000 0.03590000 2.83480000 0.00390000
0.33770000 0.02390000 0.31780000 0.03490000 2.99920000 0.00520000
0.33590000 0.02500000 0.30950000 0.03730000 2.57440000 0.00420000
0.34020000 0.02400000 0.31130000 0.03340000 3.37630000 0.00510000
0.33490000 0.02500000 0.30850000 0.03690000 3.04780000 0.00400000
0.36160000 0.02340000 0.30650000 0.03520000 2.86040000 0.00520000
0.36570000 0.02600000 0.42520000 0.03530000 4.03930000 0.00350000
0.42530000 0.02450000 0.46990000 0.03460000 3.56210000 0.00530000
0.38410000 0.02960000 0.44860000 0.03680000 5.23350000 0.00560000
0.37550000 0.02410000 0.45470000 0.03150000 5.62810000 0.00410000
0.38190000 0.02670000 0.45770000 0.03350000 4.47490000 0.00410000
0.33270000 0.02520000 0.42150000 0.03920000 5.21750000 0.00400000
0.36360000 0.02420000 0.42200000 0.03280000 5.21310000 0.00440000
0.34550000 0.02660000 0.41690000 0.03630000 5.43580000 0.00380000
0.32100000 0.02300000 0.40240000 0.03830000 5.41520000 0.00400000
0.31260000 0.02490000 0.40070000 0.03370000 5.55970000 0.00410000
0.40960000 0.02570000 0.40980000 0.03180000 4.46320000 0.00340000
0.40280000 0.02660000 0.39560000 0.03400000 3.63080000 0.00420000
0.41720000 0.02050000 0.39460000 0.03540000 4.33990000 0.00340000
0.43740000 0.02420000 0.41130000 0.03380000 4.49350000 0.00370000
0.38410000 0.02500000 0.41550000 0.03590000 3.70300000 0.00390000
0.37870000 0.02570000 0.43680000 0.03480000 4.37910000 0.00460000
0.36640000 0.02660000 0.38100000 0.03310000 4.48170000 0.00600000
0.32720000 0.02530000 0.40500000 0.03450000 4.99660000 0.00470000
0.31850000 0.03020000 0.38780000 0.03670000 4.81280000 0.00440000
0.32080000 0.02690000 0.36770000 0.03440000 5.56600000 0.00340000
0.38680000 0.02360000 0.39570000 0.03420000 3.55990000 0.00400000
0.39450000 0.02520000 0.35870000 0.03590000 3.96080000 0.00430000
0.41930000 0.02590000 0.39860000 0.03880000 3.41660000 0.00550000
0.41220000 0.02490000 0.39630000 0.03230000 3.53470000 0.00370000
0.38880000 0.02850000 0.38190000 0.03600000 4.05350000 0.00620000
0.42550000 0.02540000 0.36840000 0.03390000 3.52860000 0.00430000
0.36310000 0.02230000 0.36560000 0.03300000 4.01180000 0.00390000
0.37390000 0.02230000 0.36520000 0.03140000 5.41460000 0.00450000
0.40770000 0.02790000 0.40320000 0.03550000 4.73240000 0.00410000
0.37170000 0.02510000 0.38640000 0.03600000 4.08360000 0.00450000
0.39400000 0.02370000 0.35140000 0.03520000 3.59170000 0.00390000
0.37980000 0.02250000 0.37510000 0.03600000 3.66330000 0.00470000
0.36550000 0.02410000 0.34810000 0.03420000 3.14780000 0.00350000
0.36830000 0.02310000 0.36400000 0.03200000 3.90700000 0.00430000
0.36540000 0.02260000 0.35150000 0.03650000 3.99200000 0.00440000
0.40310000 0.02500000 0.37560000 0.03160000 4.25140000 0.00440000
0.35050000 0.02410000 0.35740000 0.03630000 4.83080000 0.00610000
0.37070000 0.02690000 0.37060000 0.03490000 3.13310000 0.00440000
0.34780000 0.02460000 0.33820000 0.03290000 5.31600000 0.00430000
0.36390000 0.02760000 0.39080000 0.03310000 5.27350000 0.00370000
0.38770000 0.02440000 0.33800000 0.03430000 3.63990000 0.00470000
0.38410000 0.02410000 0.37640000 0.03810000 4.06910000 0.00420000
0.38090000 0.02610000 0.36370000 0.03670000 3.86980000 0.00450000
0.38980000 0.02540000 0.34370000 0.03480000 3.51780000 0.00580000
0.37200000 0.02670000 0.32890000 0.03400000 3.47280000 0.00450000
0.37290000 0.02570000 0.33400000 0.03300000 4.73580000 0.00530000
0.37940000 0.02380000 0.36990000 0.03570000 4.18240000 0.00430000
0.35140000 0.02760000 0.36760000 0.03620000 4.06990000 0.00460000
0.39350000 0.02730000 0.35670000 0.03560000 3.78660000 0.00460000
0.35660000 0.02390000 0.30260000 0.03770000 3.23410000 0.00440000
0.34570000 0.02690000 0.30610000 0.03180000 4.23440000 0.00380000
0.36630000 0.02680000 0.30780000 0.03440000 4.53950000 0.00590000
0.38680000 0.02480000 0.34560000 0.03330000 3.21030000 0.00430000
0.37580000 0.02570000 0.32570000 0.03470000 3.25410000 0.00480000
0.36310000 0.02640000 0.32300000 0.03750000 3.32770000 0.00430000
0.38770000 0.02630000 0.31240000 0.03700000 3.13580000 0.00370000
0.36660000 0.02540000 0.37450000 0.03500000 4.90360000 0.00470000
0.36050000 0.02980000 0.34010000 0.03580000 3.79820000 0.00560000
0.37560000 0.02320000 0.34070000 0.03420000 6.55510000 0.00380000
0.36230000 0.02420000 0.36980000 0.03430000 5.48810000 0.00490000
0.36770000 0.02820000 0.28300000 0.03070000 3.50120000 0.00450000
0.35960000 0.02660000 0.28130000 0.03620000 3.21580000 0.00390000
